Esn,Country,Localized Device Description,Device Description,Ip,Region Code Display Name,Ts
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.127.23,Auvergne-Rhône-Alpes,2021-07-02T16:51:04.379Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.172.205.149,Auvergne-Rhône-Alpes,2021-07-02T10:44:46.799Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.165.43.166,Provence-Alpes-Côte-d’Azur,2021-07-01T18:50:55.126Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.171.76.196,Hauts-de-France,2021-07-01T16:38:10.110Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.171.63.95,Hauts-de-France,2021-06-29T13:47:30.849Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.173.169.182,Brittany,2021-06-29T12:06:08.256Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.171.99.143,Occitanie,2021-06-28T19:39:27.135Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.78.228,Occitanie,2021-06-28T10:54:44.675Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.171.77.118,Occitanie,2021-06-28T06:54:21.106Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.168.125.132,Hauts-de-France,2021-06-27T18:25:06.758Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.237.178,Île-de-France²,2021-06-27T06:53:06.623Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.14.227,Provence-Alpes-Côte-d’Azur,2021-06-26T18:53:45.082Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.164.14.227,Provence-Alpes-Côte-d’Azur,2021-06-26T18:19:37.219Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.29.219,Occitanie,2021-06-26T11:33:08.463Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.172.151.222,Île-de-France²,2021-06-25T20:24:47.947Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.172.151.222,Île-de-France²,2021-06-25T19:30:26.453Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.172.165.94,Île-de-France²,2021-06-25T18:40:57.647Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.165.78.30,Burgundy-Franche-Comté,2021-06-25T18:40:05.695Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.172.165.94,Île-de-France²,2021-06-25T11:41:34.094Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.167.118.223,Île-de-France²,2021-06-24T20:35:07.954Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.251.39,Île-de-France²,2021-06-24T18:10:29.764Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.173.65.173,Brittany,2021-06-24T14:01:32.491Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.171.47.98,Hauts-de-France,2021-06-24T11:23:05.683Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.173.65.173,Brittany,2021-06-24T11:20:34.606Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.173.226.117,Occitanie,2021-06-23T19:20:55.092Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.173.226.117,Occitanie,2021-06-23T19:06:18.930Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.91.52,Hauts-de-France,2021-06-23T10:31:19.795Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.170.91.52,Hauts-de-France,2021-06-23T09:07:42.666Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.170.178.42,Grand-Est,2021-06-23T09:05:49.717Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.171.159.229,Grand-Est,2021-06-22T18:48:58.941Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.171.159.229,Grand-Est,2021-06-22T18:29:38.673Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.167.95.202,Île-de-France²,2021-06-22T16:04:36.788Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.172.48.244,Brittany,2021-06-22T10:10:41.813Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.69.155,Normandie,2021-06-21T10:45:15.592Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.170.144.211,Pays-de-la-Loire,2021-06-20T20:25:17.498Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.141.140,Hauts-de-France,2021-06-20T19:14:54.642Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.172.86.148,Île-de-France²,2021-06-20T10:41:28.442Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.170.127.208,Pays-de-la-Loire,2021-06-19T20:42:28.392Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.127.208,Pays-de-la-Loire,2021-06-19T19:10:31.611Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.170.209.99,Occitanie,2021-06-19T15:53:49.733Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.209.99,Occitanie,2021-06-19T12:13:57.069Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.164.240.187,Grand-Est,2021-06-18T15:21:08.839Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.200.131,Pays-de-la-Loire,2021-06-18T10:08:49.994Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.246.73,Centre-Val de Loire,2021-06-18T08:57:05.784Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.93.171,Île-de-France²,2021-06-17T18:56:41.971Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.171.160.249,Burgundy-Franche-Comté,2021-06-17T15:00:51.608Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.77.136,Normandie,2021-06-17T10:27:08.308Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.165.31.19,Occitanie,2021-06-16T19:31:59.016Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.165.31.19,Occitanie,2021-06-16T16:12:28.386Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.173.73.253,Burgundy-Franche-Comté,2021-06-16T13:26:51.713Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.60.142,Auvergne-Rhône-Alpes,2021-06-15T18:27:16.612Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.171.134.4,Île-de-France²,2021-06-15T10:02:11.655Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.173.21.49,Grand-Est,2021-06-14T19:20:11.388Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.173.21.49,Grand-Est,2021-06-14T09:58:24.586Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.38.227,Nouvelle-Aquitaine,2021-06-13T19:53:35.771Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.221.195,Île-de-France²,2021-06-13T19:36:02.597Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.167.210.115,Île-de-France²,2021-06-13T09:21:46.936Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.51.176,Grand-Est,2021-06-12T19:34:07.513Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.172.168.192,Auvergne-Rhône-Alpes,2021-06-12T11:28:18.167Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.172.198.204,Centre-Val de Loire,2021-06-12T05:15:06.458Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.171.18.159,Normandie,2021-06-11T16:28:23.577Z
NFCDFF-LX-G7RYKAMX6FURE5MWCLJ5T34L3C72QW,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.171.18.159,Normandie,2021-06-11T11:25:02.733Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.89.232,Provence-Alpes-Côte-d’Azur,2021-06-11T07:23:47.257Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.164.174.245,Grand-Est,2021-06-10T22:28:31.964Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.0.106,Île-de-France²,2021-06-10T18:45:10.597Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.167.1.217,Île-de-France²,2021-06-10T15:49:56.406Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.106.15,Auvergne-Rhône-Alpes,2021-06-09T09:52:27.197Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.171.241.214,Nouvelle-Aquitaine,2021-06-08T18:09:06.210Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.170.27.208,Brittany,2021-06-08T09:57:06.003Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.170.27.208,Brittany,2021-06-08T05:43:54.875Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.167.204.233,Île-de-France²,2021-06-07T19:07:47.717Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.204.233,Île-de-France²,2021-06-07T18:14:46.658Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.83.27,Île-de-France²,2021-06-07T10:04:16.781Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.175.119.215,Centre-Val de Loire,2021-06-07T06:05:04.962Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.169.46.245,Île-de-France²,2021-06-06T19:16:45.547Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.170.210.79,Auvergne-Rhône-Alpes,2021-06-06T10:44:07.763Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.175.109.207,Auvergne-Rhône-Alpes,2021-06-06T10:30:04.045Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.166.200.5,Nouvelle-Aquitaine,2021-06-06T09:09:55.281Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.232.76,Hauts-de-France,2021-06-05T19:25:24.175Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.175.126.191,Île-de-France²,2021-06-05T18:46:57.491Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.114.53,Île-de-France²,2021-06-05T12:28:55.763Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.167.114.53,Île-de-France²,2021-06-05T12:02:56.133Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.164.66.91,Provence-Alpes-Côte-d’Azur,2021-06-04T20:10:25.656Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.66.91,Provence-Alpes-Côte-d’Azur,2021-06-04T18:49:34.229Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.164.183.185,Hauts-de-France,2021-06-04T11:28:39.708Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.167.253.30,Île-de-France²,2021-06-04T06:18:45.076Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.175.115.135,Île-de-France²,2021-06-03T20:01:14.289Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.167.253.30,Île-de-France²,2021-06-03T19:18:50.539Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.170.60.99,Nouvelle-Aquitaine,2021-06-02T19:16:13.737Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.175.119.39,Auvergne-Rhône-Alpes,2021-06-02T18:37:51.792Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.173.217.230,Auvergne-Rhône-Alpes,2021-06-02T05:01:24.409Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.171.172.66,Pays-de-la-Loire,2021-06-01T21:47:11.679Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.171.12.158,Grand-Est,2021-06-01T19:17:51.442Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.171.12.158,Grand-Est,2021-06-01T19:17:03.318Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.124.105,Île-de-France²,2021-06-01T18:34:42.465Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.157.169,Île-de-France²,2021-06-01T18:28:01.423Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.171.172.66,Pays-de-la-Loire,2021-06-01T13:46:56.287Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.223.145,Île-de-France²,2021-06-01T11:28:43.082Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.220.183,Grand-Est,2021-06-01T05:00:27.960Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.166.36.97,Provence-Alpes-Côte-d’Azur,2021-05-31T18:13:10.031Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.162.53,Normandie,2021-05-31T16:08:50.889Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.193.131,Auvergne-Rhône-Alpes,2021-05-31T05:42:48.916Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.167.63.61,Île-de-France²,2021-05-30T20:45:04.416Z
NFAPPL-02-IPHONE8=1-FC3FB06DACC290E1A14FFFE211E0D76DC9A430BDA65CF628569367C4ED27EAD3,FR,Apple iPhone 6s,Apple iPhone 6s,37.169.61.63,Île-de-France²,2021-05-30T18:53:22.094Z
NFUWA-001-69DE709F5617E3BC19D1C4F28D1895C06AC6490401C19D78869A2184FC582F09,FR,Netflix Windows App - Cadmium Windows Mobile,Netflix Windows App - Cadmium Windows Mobile,37.169.61.63,Île-de-France²,2021-05-30T18:38:27.065Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.170.26.195,Provence-Alpes-Côte-d’Azur,2021-05-30T15:17:00.064Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.169.61.63,Île-de-France²,2021-05-30T08:42:45.474Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.173.83.117,Provence-Alpes-Côte-d’Azur,2021-05-30T04:59:05.604Z
NFCDFF-LX-G7W5J32VK8XVNEWMX62AF1EGAE3YJ2,FR,Netflix Linux Firefox Other,Netflix Linux Firefox Other,37.169.24.209,Île-de-France²,2021-05-29T11:45:18.859Z
NFANDROID1-PRV-P-L3-SAMSUSM-A520F-4445-0AD4B9281C99FEDDB68F6ECEB09FF5C47D980F7934D3199B8C9E87AA5184BFEA5,FR,Android DefaultWidevineL3Phone Android Phone,Android DefaultWidevineL3Phone Android Phone,37.164.67.110,Île-de-France²,2021-05-29T10:38:53.725Z
